"","query_target_gsea.Target.name","query_target_gsea.dangshen_CS","query_target_gsea.huangqi_CS","query_target_gsea.dangshen_NCS","query_target_gsea.huangqi_NCS","query_target_gsea.dangshen_Pvalue","query_target_gsea.huangqi_Pvalue","query_target_gsea.dangshen_FDR","query_target_gsea.huangqi_FDR"
"XPO1","XPO1",-0.34876,-0.014593,-5.44458051365324,-0.227815011571687,0,0.746062992125984,0,0.957420522758175
"ANXA1","ANXA1",0.01156,0.193958,0.167973397287059,2.81832043174769,0.807851239669422,0.00413223140495868,0.973130469016479,0.0204830525061896
"KCNH1","KCNH1",0.25286,0.030404,3.9414647505558,0.473923492351098,0,0.587525150905433,5.82380767359324e-05,0.950474907722679
"CATSPER1","CATSPER1",-0.27901,0.045047,-4.08767197199406,0.6456084152614,0,0.562862669245648,2.23716742690739e-05,0.958147099434168
"MMP3","MMP3",0.042092,0.022627,0.623988676210904,0.335431715685264,0.545824847250509,0.680244399185336,0.955422434778866,0.952886689876428
"EPHA4","EPHA4",-0.059179,0.016335,-0.857139194515786,0.240164819760165,0.524557956777996,0.759674134419552,0.974135838022471,0.963611190037739
"ALPL","ALPL",0.02859,0.161532,0.395054560862313,2.2320375419801,0.673870333988212,0.0157170923379175,0.952329203497351,0.145439298673116
"PRKACA","PRKACA",-0.243572,0.16163,-3.5089549142541,2.28559711808023,0,0.014,0.00117470434377172,0.123813788425298
"GRIA3","GRIA3",0.25883,-0.032001,4.01452525417089,-0.458052826541408,0,0.616803278688525,3.31979407974867e-05,0.943141364798912
"LRRK1","LRRK1",0.000829999999999997,-0.031166,0.012358990342739,-0.467965779652702,0.996108949416342,0.619341563786008,0.997440705739388,0.942973117755348
"EPHB6","EPHB6",-0.059179,0.016335,-0.851194172562868,0.245857332653937,0.542074363992172,0.744376278118609,0.973795681831576,0.965069226357517
"CERS1","CERS1",-0.2731,0.000705999999999998,-3.76800310192836,0.0101334523509685,0,0.985858585858586,0.000209117704497023,0.9978776309104
"HTR4","HTR4",-0.24711,0.14776,-3.66859699495965,2.21488978172296,0,0.0431211498973306,0.000439552554673055,0.152234835305535
"GSG2","GSG2",0.143789,0.134856,1.98661164679612,1.86319190091271,0.107569721115538,0.149402390438247,0.281494576531913,0.377122980958454
"POLE3","POLE3",-0.35295,-0.025018,-5.05523434777103,-0.358327958386558,0,0.687140115163148,0,0.941044926684634
"GBA","GBA",-0.26181,-0.020814,-3.89590161607603,-0.309725740945749,0,0.675834970530452,9.34475836681973e-05,0.945583542593352
"NR1I3","NR1I3",-0.281793,0.173805,-4.23672527296387,2.56852040788321,0,0.00952380952380952,8.30947901422746e-06,0.0495225885068439
"INSRR","INSRR",0.30141,-0.177077,4.38579575055834,-2.6761572288122,0,0.0137254901960784,8.05004711960914e-06,0.0350734020697869
"NFKB1","NFKB1",-0.00724,0.014307,-0.111734243727248,0.215343538789249,0.864646464646465,0.744554455445545,0.97922569139105,0.965671415926958
"TLR4","TLR4",0.27047,0.002486,4.09101096594208,0.0376021490787593,0,0.957915831663327,2.36651987612606e-05,0.994758522592883
"ATIC","ATIC",-0.28657,0.028662,-4.45337301874789,0.419730635728306,0,0.62890625,0,0.949598413279769
"ESRRA","ESRRA",0.0546,-0.053765,0.803146644312789,-0.852891540214959,0.526422764227642,0.494094488188976,0.968823292315816,0.973749428145094
"IL1R2","IL1R2",-0.01265,0.15747,-0.198446135053534,2.31030905657422,0.77079107505071,0.0216962524654832,0.963017144062174,0.114623065100171
"KCNQ5","KCNQ5",0.30602,0.041715,4.51984271712483,0.616120642261494,0,0.56312625250501,9.13586742876572e-06,0.955167144711446
"FKBP1A","FKBP1A",0.194617,0.021833,2.86617573586047,0.321540332247653,0.00204081632653061,0.708163265306123,0.017017169548881,0.955321220482486
"HDAC11","HDAC11",0.00997999999999999,0.178067,0.151817195972398,2.70878082517205,0.827309236947791,0.00401606425702811,0.975810624923576,0.0305781360132005
"ALDH1A1","ALDH1A1",0.27236,-0.170344,4.0730572110804,-2.51780015119453,0,0.022,2.31083705551133e-05,0.0599585854006812
"LAP3","LAP3",0.02648,0.012706,0.392113832881966,0.188149484916853,0.653256704980843,0.796934865900383,0.9522010540701,0.969784937469822
"KCNA2","KCNA2",0.30526,0.003412,4.47107924653359,0.049974848945727,0,0.931313131313131,8.7688013267171e-06,0.991109523398646
"ABCC9","ABCC9",-0.30906,0.058373,-4.72045836522894,0.922198555511469,0,0.494949494949495,0,0.971695124871937
"HNMT","HNMT",0.240873,-0.125309,3.3221523718038,-1.8290001274614,0,0.182178217821782,0.00216740578999683,0.411604434014305
"PRKCZ","PRKCZ",0.03167,-0.197081,0.4587846566948,-2.88285436435593,0.603696098562628,0,0.95151037159147,0.0171832031899373
"NR2C2","NR2C2",0.30911,0.015023,4.76100211101808,0.231388614777344,0,0.759295499021526,0,0.964479765172079
"DPEP1","DPEP1",0.247127,-0.009939,3.51822021139759,-0.147570069279983,0,0.852,0.00073518691198971,0.972444391289161
"HDAC1","HDAC1",-0.34513,0.173109,-5.13003730882173,2.82637854379022,0,0.00616016427104723,0,0.0199450146205073
"SCN4B","SCN4B",0.32023,-0.043408,4.82851915340497,-0.637648318287668,0,0.561264822134387,0,0.959537718673902
"CDC25B","CDC25B",-0.54651,0.015525,-8.10164313629266,0.232590417170912,0,0.754420432220039,0,0.964733739723864
"STK17A","STK17A",-0.37804,-0.1742,-5.48884808282567,-2.52924911657029,0,0.00417536534446764,0,0.0576736005663862
"EDNRA","EDNRA",-0.27088,-0.134524,-3.93348576698764,-1.95344152140522,0,0.115618661257606,7.41524700110696e-05,0.310562336371513
"CA6","CA6",0.30786,-0.028571,4.73320941023642,-0.396703930677763,0,0.646216768916155,0,0.941965152879756
"PLA2G2D","PLA2G2D",0.03679,0.160648,0.541494827794297,2.36450288381349,0.594230769230769,0.00769230769230769,0.947918198154389,0.096783910217956
"DUSP1","DUSP1",-0.30636,-0.009155,-4.79026054083047,-0.143148045604201,0,0.856565656565657,0,0.972997435638366
"CPT1B","CPT1B",-0.201634,0.006471,-2.9864869062162,0.0925654923952063,0.00396039603960396,0.909090909090909,0.0116348110424052,0.985362931961687
"USP7","USP7",0.44199,-0.17588,6.93173744527208,-2.64287908289847,0,0.00399201596806387,0,0.0388406510368072
"CALM2","CALM2",0.072913,-0.027083,1.1349548712585,-0.389253565739896,0.472332015810277,0.62753036437247,0.950282683369184,0.942639946324083
"PIK3CB","PIK3CB",-0.06983,-0.120116,-1.06670816963854,-1.83486636838469,0.488421052631579,0.153684210526316,0.969977783938896,0.406546534447053
"PGR","PGR",0.237929,0.016841,3.54544699252302,0.250952480786622,0,0.755102040816326,0.000615478264108143,0.963980186226479
"AKR1D1","AKR1D1",0.088865,-0.149273,1.2780961239077,-2.12425411167643,0.462151394422311,0.0401606425702811,0.884780844744632,0.200355167367839
"KCNJ1","KCNJ1",0.29477,-0.054466,4.46849092313187,-0.831191290184702,0,0.518218623481781,8.69120131497624e-06,0.973654301726842
"FURIN","FURIN",0.229903,0.00626699999999999,3.21844986172984,0.0877327624409463,0,0.902970297029703,0.0036443760384326,0.985944696117033
"F2R","F2R",-0.40838,0.198151,-6.84230930871252,3.31276263184427,0,0,0,0.00228043130478092
"HPRT1","HPRT1",-0.21266,-0.16137,-3.21607116791898,-2.44040912426919,0,0.0174081237911025,0.0047107216385673,0.0768379935763798
"BRD4","BRD4",0.07706,0.040829,1.13922832722478,0.603601782666239,0.5,0.575819672131147,0.949292541294037,0.953925902815614
"TUBB4B","TUBB4B",-0.37174,0.016621,-5.46855306788366,0.266052619033042,0,0.688976377952756,0,0.961003329784866
"ADORA1","ADORA1",0.3091,-0.068864,4.73422853163388,-0.938930069004544,0,0.555327868852459,0,0.977551863252485
"MAPK3","MAPK3",0.29559,-0.00767,4.25492083855839,-0.118403493560218,0,0.842629482071713,6.96528899710862e-06,0.977077810713155
"SLC9A1","SLC9A1",0.249431,-0.04979,3.56583190301116,-0.697484092737512,0,0.560240963855422,0.000552917803341343,0.961992913507075
"GP9","GP9",0.05056,-0.181761,0.736769720654264,-3.03081999580622,0.55578947368421,0,0.96627220642179,0.00992638901689248
"CLK1","CLK1",0.01344,0.000923999999999994,0.191626497631257,0.0131743217121488,0.805031446540881,0.987421383647799,0.96873117521332,0.997045611357362
"MERTK","MERTK",0.240864,0.037256,3.45892535563376,0.535014460647881,0,0.56385068762279,0.00100502742674618,0.94722022462538
"TBXAS1","TBXAS1",0.023885,-0.00605,0.340207728368557,-0.0898411140720622,0.705103969754253,0.878980891719745,0.95290018828003,0.981793932915149
"GLO1","GLO1",0.27293,-0.000160000000000007,4.11542223700079,-0.00241258726889054,0,0.994241842610365,1.81871434924503e-05,0.999102546717276
"RARRES1","RARRES1",0.30991,0.02865,4.39097963309786,0.405929355258796,0,0.650099403578529,8.11657643464723e-06,0.950224873483014
"SREBF2","SREBF2",0.29205,-0.057853,4.23996593197484,-0.88983669434444,0,0.512345679012346,6.86787236777843e-06,0.975034779479506
"HMOX1","HMOX1",0.06543,0.187699,1.04542279375743,2.99900371336505,0.464929859719439,0.00200400801603206,0.965836056622226,0.0100344286840945
"MME","MME",0.254984,-0.202592,3.87843905087881,-3.014842659476,0,0.00208333333333333,9.35338808183157e-05,0.0104236822203669
"COX7A1","COX7A1",0.3905,0.015571,5.48015793427084,0.21851866631122,0,0.767123287671233,0,0.965252687445731
"ITGA4","ITGA4",-0.27174,0.117064,-4.2321174980146,1.78513870839773,0,0.188284518828452,8.24219578334303e-06,0.443874210937591
"CATSPER3","CATSPER3",-0.27901,0.045047,-4.25843981519526,0.664076774201272,0,0.531313131313131,8.51808518194865e-06,0.961879678851035
"ALK","ALK",-0.327682,-0.141739,-4.74590338910368,-2.05284269648063,0,0.0745341614906832,0,0.240773250347211
"RNPEP","RNPEP",0.00982,0.01039,0.149096914266921,0.157751215807873,0.826510721247563,0.810916179337232,0.976493181263897,0.974728360050308
"NDUFC2","NDUFC2",-0.321173,0.190121,-4.84768300268639,2.92854805715004,0,0.00193423597678917,0,0.0134077220696101
"PRKCB","PRKCB",-0.28866,0.137572,-4.20264217684086,2.04079170031185,0,0.0755467196819085,1.59672341842018e-05,0.246809772994827
"GABRB3","GABRB3",0.29251,-0.18279,4.38730875993022,-2.7266328877285,0,0.00394477317554241,8.08317488553346e-06,0.029844878792767
"CSF1R","CSF1R",0.22532,-0.018249,3.41394719793334,-0.251473029835256,0,0.737060041407868,0.00130048994496272,0.952140363900263
"PRKCD","PRKCD",-0.43767,0.20868,-6.71448904515609,3.37534178699599,0,0.00379506641366224,0,0.00165578159266804
"GABRQ","GABRQ",0.33016,-0.028047,4.97882731053818,-0.414107320375507,0,0.63921568627451,0,0.943988651215778
"KCNK2","KCNK2",-0.33976,-0.078629,-5.00463065703114,-1.15819726845921,0,0.499001996007984,0,0.947595940761416
"CAPN1","CAPN1",0.30134,0.000289999999999999,4.59340094655451,0.00442054249187231,0,0.996039603960396,9.82105748592315e-06,0.999016399817232
"COX7C","COX7C",0.3905,0.015571,5.60803163921167,0.223617568896709,0,0.803738317757009,0,0.964778824328366
"FOLR1","FOLR1",-0.38291,-0.21206,-6.05103571183933,-3.35113377308675,0,0.00190114068441065,0,0.00258009323391763
"INSR","INSR",-0.232621,0.028434,-3.56708846332524,0.431339278035427,0,0.620967741935484,0.000862725753983616,0.949290438763368
"APEX1","APEX1",0.35434,-0.165259,5.40680038984229,-2.43746619736426,0,0.012987012987013,0,0.0777459498474405
"SCN10A","SCN10A",0.26627,-0.03645,3.91204046862263,-0.559888610556909,0,0.548757170172084,7.10567466681778e-05,0.954472017678804
"PTPN11","PTPN11",-0.39401,-0.014204,-5.69022080301408,-0.205131586218654,0,0.769980506822612,0,0.962410165317143
"KCNE3","KCNE3",0.29779,0.01934,4.54806696890729,0.29537464380492,0,0.714859437751004,9.30905922836318e-06,0.959497044264924
"NPY5R","NPY5R",0.04955,0.238642,0.777454759664335,3.74436647337672,0.514,0,0.968208510239002,0.000192056235280275
"ENTPD3","ENTPD3",0.07315,-0.032629,1.11291341640119,-0.441104408671966,0.444444444444444,0.627151051625239,0.956531582032354,0.942828982136363
"CYP3A5","CYP3A5",0.222969,-0.044689,3.43046858312484,-0.679130051453726,0,0.520874751491054,0.00119635220334631,0.959725708530714
"ADCY1","ADCY1",0.031919,-0.060316,0.450458708215624,-0.889096659816319,0.619961612284069,0.528183716075157,0.951530926640772,0.974927566264835
"ACSL4","ACSL4",-0.21138,-0.01571,-3.13341160229084,-0.232878684227406,0.00189035916824197,0.756143667296786,0.0065230556396722,0.956201020984738
"GABBR2","GABBR2",0.198269,0.038623,2.68114338959507,0.522289420617094,0.00402414486921529,0.595573440643863,0.0337469050478078,0.948490386938804
"GJC2","GJC2",0.206247,0.042791,2.87331158111133,0.596138978347974,0,0.578336557059961,0.0165607063868115,0.95169264180714
"F10","F10",0.04935,-0.032703,0.78768932041062,-0.469145164271847,0.510978043912176,0.637274549098196,0.968606120541402,0.942833769124469
"GJB7","GJB7",0.206247,0.042791,3.03929243996737,0.630575779519915,0,0.550098231827112,0.00835682709711279,0.955874777604306
"CTSL","CTSL",0.32816,-0.052875,4.8922394954435,-0.821774630677705,0,0.481624758220503,0,0.972759730639091
"ACSL1","ACSL1",0.08825,-0.182447,1.27929504066677,-2.82289389509292,0.455598455598456,0.00622406639004149,0.884105624964925,0.0213080579017941
"SIRT1","SIRT1",-0.41167,-0.187589,-6.26754828855293,-2.85598444361104,0,0,0,0.0189453663098642
"GUCY1B1","GUCY1B1",-0.36143,0.041446,-5.35243969742003,0.622998790925332,0,0.552475247524753,0,0.955424878947117
"GART","GART",-0.35223,-0.018576,-5.34998477089829,-0.282148928552953,0,0.719607843137255,0,0.949247169820256
"KCNJ6","KCNJ6",0.2892,0.137742,4.30918889234147,2.05240766393119,0,0.1,7.4684847801697e-06,0.239817927365864
"STK10","STK10",-0.06929,0.194118,-1.01528263396872,2.70434827570053,0.518962075848303,0.00601202404809619,0.975430970012516,0.0311242009138319
"CACNG1","CACNG1",0.28788,-0.178174,4.17912982094366,-2.61209059044987,0,0.00390625,6.4189918208648e-06,0.0433450360382779
"PTPMT1","PTPMT1",0.307937,-0.130714,4.44382702053808,-2.10853899358499,0,0.111570247933884,8.35834679653034e-06,0.209014502135121
"F2RL1","F2RL1",-0.21701,-0.028683,-3.08067912474972,-0.407184550643731,0,0.640535372848948,0.00794369900664039,0.944724359040768
"MYLK","MYLK",-0.00259000000000001,-0.040226,-0.0381157316956938,-0.591985877679912,0.9609375,0.55078125,0.991404100465364,0.954508849764082
"ADRA1A","ADRA1A",0.263822,-0.040884,3.84523679679727,-0.597887310657859,0,0.57606490872211,0.000105913365044269,0.954786186528793
"PDE10A","PDE10A",0.25482,0.00104900000000001,3.65664419092006,0.0150530561034266,0,0.979166666666667,0.000328738325888641,0.996438116111822
"ATP1B3","ATP1B3",0.33546,-0.154693,5.10194898656293,-2.63136591598151,0,0.0099009900990099,0,0.0404955236232278
"MTOR","MTOR",-0.06817,-0.017516,-1.07575614728604,-0.276411099836619,0.484251968503937,0.706692913385827,0.968517078104736,0.950228568416374
"CACNA1A","CACNA1A",0.36917,-0.019593,5.42174038579648,-0.278113605722827,0,0.72635814889336,0,0.950178203967896
"MT-CO3","MT-CO3",0.3905,0.015571,5.84139802893031,0.232922941635016,0,0.756487025948104,0,0.965220313951563
"ORM2","ORM2",0.26161,-0.042065,3.97336825979588,-0.617213469197461,0,0.571984435797665,5.39618543182591e-05,0.956176241777432
"CHRNB4","CHRNB4",0.29296,-0.00612799999999999,4.16720097707236,-0.090374630181506,0,0.906130268199234,1.26315851908979e-05,0.982110595784347
"DNMT1","DNMT1",-0.00182000000000002,-0.0083,-0.0269097248300679,-0.122720173675583,0.972111553784861,0.870517928286853,0.993173249647294,0.97624602695324
"USP2","USP2",0.44199,-0.17588,6.74942185146985,-2.56708570442828,0,0.00823045267489712,0,0.0505874996822646
"LIPF","LIPF",-0.00023999999999999,-0.148725,-0.00350986416692962,-2.17501895094429,0.998109640831758,0.0283553875236295,0.998934863826772,0.173571878567623
"ACLY","ACLY",0.26076,0.027431,3.85109223150569,0.405120842930022,0,0.62984496124031,9.67591870534301e-05,0.950197704870952
"ADH1B","ADH1B",-0.24183,-0.016911,-3.60988284356829,-0.252436541237991,0,0.7625,0.000669461799825495,0.952204643279058
"HRH2","HRH2",0.2982,0.0058,4.51818787511157,0.0878789056862746,0,0.897119341563786,9.09357174622514e-06,0.985881693982551
"ADRB3","ADRB3",-0.0186,0.025867,-0.270917492938951,0.36148246639767,0.724550898203593,0.687374749498998,0.950075723678745,0.950654572035107
"GABRA5","GABRA5",-0.31029,0.024862,-4.7476792584268,0.353403608312233,0,0.671610169491525,0,0.950896464594888
"GLRB","GLRB",-0.226267,0.00321999999999999,-3.42466227652989,0.0484980414601454,0,0.953815261044177,0.00176194491115581,0.991560970489782
"DHFR","DHFR",-0.3775,0.00634900000000001,-5.70636172311701,0.0916152255352361,0,0.894409937888199,0,0.985770753297174
"HSPA5","HSPA5",0.03209,-0.00268500000000001,0.466817253563002,-0.0368844716051801,0.599601593625498,0.963855421686747,0.951796331961182,0.990906379218285
"PLA2G2E","PLA2G2E",-0.0405,-0.030933,-0.610996255037683,-0.466665361903226,0.548262548262548,0.590733590733591,0.955630402102654,0.942556024101384
"KCND2","KCND2",0.26998,-0.007906,4.00091930002587,-0.116795470772118,0,0.871212121212121,3.81930013341456e-05,0.977467272070623
"SMO","SMO",-0.01154,0.037791,-0.167945904133407,0.561980727321493,0.814741035856574,0.572289156626506,0.969024544679312,0.950097751067363
"CDK9","CDK9",-0.354019,-0.11081,-4.614397136473,-1.44433306317619,0,0.347474747474747,0,0.766275296949592
"ADRA2C","ADRA2C",0.202622,-0.158898,2.91350280951839,-2.15880406899835,0,0.0303643724696356,0.0141791517453015,0.181764875875447
"PDGFD","PDGFD",0.3117,0.007247,4.46730950975499,0.10386458779979,0,0.882121807465619,8.61496270695013e-06,0.985035376792423
"NGF","NGF",0.01858,-0.001404,0.277529825017264,-0.0217309375723244,0.704255319148936,0.964150943396226,0.960191490571754,0.99471173768701
"MGAM","MGAM",0.226022,-0.023652,3.26694293999806,-0.352825128273659,0,0.662280701754386,0.00290551760043483,0.940855838802364
"TTK","TTK",0.04279,-0.04672,0.640333800921817,-0.717472462415797,0.557312252964427,0.536437246963563,0.958162694654643,0.965022840314039
"RPS6KA1","RPS6KA1",-0.095585,-0.145785,-1.25235999247379,-1.91008318776786,0.442990654205607,0.110280373831776,0.90660584621561,0.344009196384596
"PTAFR","PTAFR",-0.29673,-0.167813,-4.35850319875518,-2.46491253763591,0,0.0196078431372549,0,0.0709947130350944
"ACACA","ACACA",0.31336,0.055128,4.8434764826665,0.85209079504863,0,0.502901353965184,0,0.971154274334968
"PPAT","PPAT",-0.21266,-0.16137,-3.24574786107186,-2.46292830029703,0,0.0190274841437632,0.0042386318912277,0.0714629555828865
"ASIC1","ASIC1",0.23065,-0.160762,3.29006223180495,-2.39144773590193,0,0.0216535433070866,0.00258824238131288,0.089740005929231
"RBP1","RBP1",0.28343,-0.009167,4.10481940290594,-0.133239014024649,0,0.834307992202729,1.79107431354222e-05,0.973806314150773
"CYBB","CYBB",0.29391,0.005727,4.35195536182677,0.0848002734074443,0,0.905769230769231,7.76368180705387e-06,0.985138158715977
"TRPV2","TRPV2",0.22448,-0.031031,3.32166361164596,-0.430656822341981,0,0.631578947368421,0.00217016168546533,0.943448429959107
"FLT1","FLT1",0.06877,-0.047249,1.07830061854808,-0.743290721820611,0.494402985074627,0.508620689655172,0.962240147258469,0.964877298474796
"S100A4","S100A4",-0.02987,0.190063,-0.449998913087631,2.76995086256863,0.622823984526112,0,0.942778965781731,0.024153047679564
"DBH","DBH",-0.43209,-0.03014,-5.81047575501201,-0.405303847013497,0,0.652777777777778,0,0.944474521823662
"SLC22A11","SLC22A11",0.2442,-0.033958,3.47465908175208,-0.486694650011641,0,0.611111111111111,0.000915674463952616,0.944665989632037
"SLC12A1","SLC12A1",0.29703,-0.017196,4.31900912743834,-0.247407536694034,0,0.727459016393443,7.55465960455627e-06,0.953127153695581
"APP","APP",0.24063,0.012107,3.360960292303,0.16910254855551,0,0.811740890688259,0.001816815528391,0.972885473416745
"TRPM5","TRPM5",0.220556,-0.154415,3.28898298350523,-2.28606091707122,0,0.049079754601227,0.00260413560486469,0.124574225082785
"ABCA1","ABCA1",-0.269896,0.060889,-4.11725995879005,0.880955912060099,0,0.530815109343936,1.5249605681541e-05,0.970870510393805
"MAOB","MAOB",0.28032,-0.036859,4.19333303864737,-0.512442121921898,0,0.599609375,6.52561959197551e-06,0.949491770467493
"CAMK2B","CAMK2B",-0.107871,-0.000620999999999997,-1.50814013492155,-0.00868217615287035,0.340336134453782,0.978991596638655,0.708870003898468,0.998184826005018
"PRKDC","PRKDC",-0.153854,-0.149247,-2.27494302282053,-2.2068221906931,0.0280561122244489,0.0340681362725451,0.129083099066398,0.159389012596845
"CA5A","CA5A",0.28256,0.033151,3.90155637621931,0.457745241463924,0,0.629411764705882,8.01718978442706e-05,0.951720225769524
"FNTA","FNTA",-0.28773,0.17092,-4.48474112802419,2.56574736654498,0,0.00795228628230616,0,0.0499399170157426
"GCK","GCK",-0.32592,-0.2002,-5.06548803429041,-3.11153259838286,0,0,0,0.00708112124690688
"ALDH2","ALDH2",-0.34041,0.185099,-5.45031457973099,2.89451235960327,0,0,0,0.0152260491925857
"ATP1A2","ATP1A2",0.33546,-0.154693,5.41122787960237,-2.34341083789207,0,0.0241935483870968,0,0.104612933007755
